mbd
MSG: 01 00 02/16/2021 14:50:19.280 Unknown Command: AABAbdmbdmbd
mbd
INF: Download Backup Tags Memory
*TAG: 01 01 05/19/2020 19:13:58.910 3DD.003D92FFE2
*TAG: 01 03 05/19/2020 19:17:25.080 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 19:23:25.090 3D9.1C2D25541C
*TAG: 01 01 05/19/2020 19:27:59.340 3DD.0077C14BCD
*TAG: 01 03 05/19/2020 19:29:25.000 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 19:35:25.070 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 19:41:25.020 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 19:47:25.080 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 19:53:25.040 3D9.1C2D25541C
*TAG: 01 01 05/19/2020 19:55:15.130 3E7.0000001D01
*TAG: 01 03 05/19/2020 19:59:25.040 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 20:05:25.000 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 20:11:25.160 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 20:17:25.030 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 20:23:25.060 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 20:29:25.000 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 20:35:25.010 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 20:41:25.080 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 20:45:58.800 3DD.003D930490
*TAG: 01 03 05/19/2020 20:47:25.000 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 20:53:25.020 3D9.1C2D25541C
*TAG: 01 01 05/19/2020 20:55:15.220 3E7.0000001D01
*TAG: 01 01 05/19/2020 20:55:15.280 3E7.0000001D01
*TAG: 01 03 05/19/2020 20:59:25.030 3D9.1C2D25541C
*TAG: 01 01 05/19/2020 21:01:47.800 3DD.003D9304BD
*TAG: 01 03 05/19/2020 21:05:25.020 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 21:11:25.100 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 21:17:25.020 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 21:23:25.060 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 21:29:25.040 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 21:35:25.070 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 21:41:25.100 3D9.1C2D25541C
*TAG: 01 01 05/19/2020 21:41:37.060 3DD.003D9304DC
*TAG: 01 03 05/19/2020 21:47:25.020 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 21:53:25.090 3D9.1C2D25541C
*TAG: 01 01 05/19/2020 21:55:15.090 3E7.0000001D01
*TAG: 01 03 05/19/2020 21:59:25.000 3D9.1C2D25541C
*TAG: 01 01 05/19/2020 22:02:50.620 3DD.003D674222
*TAG: 01 03 05/19/2020 22:05:25.050 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 22:11:25.130 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 22:17:25.150 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 22:23:25.040 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 22:29:25.040 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 22:35:25.060 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 22:41:25.090 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 22:47:25.010 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 22:53:25.030 3D9.1C2D25541C
*TAG: 01 01 05/19/2020 22:55:15.060 3E7.0000001D01
*TAG: 01 01 05/19/2020 22:55:15.140 3E7.0000001D01
*TAG: 01 03 05/19/2020 22:59:25.290 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 23:05:25.030 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 23:11:25.010 3D9.1C2D25541C
*TAG: 01 01 05/19/2020 23:16:20.000 3DD.003D9304DC
*TAG: 01 03 05/19/2020 23:17:25.000 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 23:23:25.060 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 23:29:25.010 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 23:35:25.020 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 23:41:25.070 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 23:47:25.070 3D9.1C2D25541C
*TAG: 01 03 05/19/2020 23:53:25.010 3D9.1C2D25541C
*TAG: 01 01 05/19/2020 23:55:15.090 3E7.0000001D01
*TAG: 01 03 05/19/2020 23:59:25.000 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 00:05:25.000 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 00:11:25.080 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 00:17:25.060 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 00:23:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 00:29:25.030 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 00:35:25.050 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 00:41:25.050 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 00:47:25.060 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 00:53:25.060 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 00:55:15.130 3E7.0000001D01
*TAG: 01 01 05/20/2020 00:55:15.190 3E7.0000001D01
*TAG: 01 03 05/20/2020 00:59:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 01:05:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 01:11:25.210 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 01:17:25.120 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 01:23:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 01:29:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 01:35:25.000 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 01:41:25.050 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 01:47:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 01:53:25.030 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 01:55:15.120 3E7.0000001D01
*TAG: 01 03 05/20/2020 01:59:25.020 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 02:05:25.030 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 02:11:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 02:17:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 02:23:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 02:29:25.110 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 02:35:25.110 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 02:41:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 02:47:25.030 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 02:53:25.050 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 02:55:15.130 3E7.0000001D01
*TAG: 01 03 05/20/2020 02:59:25.080 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 03:05:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 03:11:25.020 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 03:17:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 03:23:25.020 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 03:29:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 03:35:25.020 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 03:41:25.060 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 03:47:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 03:53:25.100 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 03:55:15.090 3E7.0000001D01
*TAG: 01 03 05/20/2020 03:59:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 04:05:25.130 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 04:11:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 04:17:25.150 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 04:23:25.050 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 04:29:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 04:35:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 04:41:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 04:47:25.050 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 04:53:25.170 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 04:59:25.030 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 05:05:25.080 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 05:09:31.950 3DD.003D4619C4
*TAG: 01 03 05/20/2020 05:11:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 05:17:25.060 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 05:23:25.060 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 05:26:32.400 3DD.003D6743BD
*TAG: 01 03 05/20/2020 05:29:25.010 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 05:29:36.950 3DD.003D930076
*TAG: 01 03 05/20/2020 05:35:25.020 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 05:41:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 05:47:25.040 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 05:50:01.680 3DD.003D9301BD
*TAG: 01 01 05/20/2020 05:50:02.210 3DD.003D461B7A
*TAG: 01 01 05/20/2020 05:52:29.750 3DD.0077BED688
*TAG: 01 03 05/20/2020 05:53:25.060 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 05:55:15.100 3E7.0000001D01
*TAG: 01 01 05/20/2020 05:55:15.190 3E7.0000001D01
*TAG: 01 03 05/20/2020 05:59:25.060 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 06:05:25.030 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 06:10:21.090 3DD.003D930491
*TAG: 01 03 05/20/2020 06:11:25.050 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 06:17:25.080 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 06:23:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 06:29:25.060 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 06:35:25.060 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 06:41:25.040 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 06:43:27.120 3DD.003D674378
*TAG: 01 03 05/20/2020 06:47:25.110 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 06:50:25.090 3DD.003D6743C5
*TAG: 01 03 05/20/2020 06:53:25.180 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 06:53:42.470 3DD.003D46166B
*TAG: 01 01 05/20/2020 06:55:15.060 3E7.0000001D01
*TAG: 01 03 05/20/2020 06:59:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 07:05:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 07:11:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 07:17:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 07:23:25.000 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 07:27:30.850 3DD.003D92FA77
*TAG: 01 03 05/20/2020 07:29:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 07:35:25.030 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 07:41:25.180 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 07:47:25.070 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 07:51:04.850 3DD.003D930038
*TAG: 01 01 05/20/2020 07:51:05.430 3DD.003D92FC94
*TAG: 01 03 05/20/2020 07:53:25.100 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 07:55:15.120 3E7.0000001D01
*TAG: 01 03 05/20/2020 07:59:25.070 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 08:01:28.860 3DD.003D460EFF
*TAG: 01 03 05/20/2020 08:05:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 08:11:25.050 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 08:17:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 08:23:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 08:29:25.090 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 08:30:06.820 3DD.003D674378
*TAG: 01 03 05/20/2020 08:35:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 08:41:25.000 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 08:47:25.100 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 08:53:01.470 3DD.0077BF1632
*TAG: 01 03 05/20/2020 08:53:25.070 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 08:55:15.060 3E7.0000001D01
*TAG: 01 03 05/20/2020 08:59:25.060 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 09:05:25.050 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 09:11:25.000 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 09:17:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 09:23:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 09:29:25.120 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 09:35:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 09:41:25.120 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 09:47:25.060 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 09:49:53.460 3DD.003D67421F
*TAG: 01 03 05/20/2020 09:53:25.090 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 09:55:15.090 3E7.0000001D01
*TAG: 01 01 05/20/2020 09:56:27.350 3DD.003D6741C5
*TAG: 01 01 05/20/2020 09:56:28.360 3DD.0077C16D23
*TAG: 01 03 05/20/2020 09:59:25.050 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 10:05:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 10:11:25.080 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 10:17:04.560 3DD.003D92FEC7
*TAG: 01 03 05/20/2020 10:17:25.020 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 10:21:31.140 3DD.003D67433B
*TAG: 01 03 05/20/2020 10:23:25.100 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 10:29:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 10:35:25.060 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 10:37:57.220 3DD.003D674251
*TAG: 01 03 05/20/2020 10:39:40.810 3DD.003D460F80
*TAG: 01 03 05/20/2020 10:41:25.120 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 10:47:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 10:53:25.090 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 10:55:15.100 3E7.0000001D01
*TAG: 01 03 05/20/2020 10:59:25.020 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 11:01:10.620 3DD.0077BEEEE7
*TAG: 01 03 05/20/2020 11:05:25.110 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 11:11:25.050 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 11:17:25.090 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 11:21:57.410 3DD.003D67444C
*TAG: 01 03 05/20/2020 11:23:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 11:29:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 11:35:25.020 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 11:41:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 11:47:25.000 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 11:53:25.050 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 11:55:15.160 3E7.0000001D01
*TAG: 01 03 05/20/2020 11:59:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 12:05:25.040 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 12:05:50.430 3DD.003D460DE8
*TAG: 01 01 05/20/2020 12:09:03.560 3DD.003D92FFFC
*TAG: 01 03 05/20/2020 12:11:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 12:17:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 12:23:25.040 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 12:23:38.480 3DD.003D674497
*TAG: 01 03 05/20/2020 12:29:25.030 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 12:30:20.440 3DD.0077C1AA53
*TAG: 01 03 05/20/2020 12:35:25.080 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 12:39:06.080 3DD.003D6741C5
*TAG: 01 03 05/20/2020 12:41:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 12:47:25.070 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 12:49:12.070 3DD.0077BEBB1E
*TAG: 01 03 05/20/2020 12:53:25.000 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 12:55:15.110 3E7.0000001D01
*TAG: 01 03 05/20/2020 12:59:25.080 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 13:05:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 13:11:25.020 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 13:17:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 13:18:03.030 3DD.003D67449A
*TAG: 01 03 05/20/2020 13:18:04.540 3DD.003D92FB39
*TAG: 01 03 05/20/2020 13:23:25.060 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 13:29:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 13:35:25.160 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 13:41:25.090 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 13:43:57.250 3DD.0077BEBAD1
*TAG: 01 03 05/20/2020 13:47:25.080 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 13:53:25.030 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 13:55:15.100 3E7.0000001D01
*TAG: 01 01 05/20/2020 13:55:15.180 3E7.0000001D01
*TAG: 01 03 05/20/2020 13:59:25.020 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 14:01:24.810 3DD.0077C16D23
*TAG: 01 03 05/20/2020 14:01:31.970 3DD.003D674378
*TAG: 01 01 05/20/2020 14:03:14.550 3DD.003D4612F9
*TAG: 01 01 05/20/2020 14:04:02.690 3DD.003D92FBB3
*TAG: 01 03 05/20/2020 14:05:25.090 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 14:10:02.550 3DD.003D9301DF
*TAG: 01 03 05/20/2020 14:11:25.030 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 14:17:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 14:23:25.060 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 14:29:25.110 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 14:35:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 14:41:25.010 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 14:42:59.560 3DD.003D6741ED
*TAG: 01 03 05/20/2020 14:47:25.060 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 14:53:25.080 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 14:55:15.150 3E7.0000001D01
*TAG: 01 03 05/20/2020 14:59:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 15:05:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 15:11:25.070 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 15:17:24.010 3DD.003D92FB39
*TAG: 01 03 05/20/2020 15:17:25.060 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 15:20:22.940 3DD.003D674222
*TAG: 01 03 05/20/2020 15:23:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 15:29:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 15:35:25.080 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 15:38:35.370 3DD.003D460FEC
*TAG: 01 01 05/20/2020 15:40:36.390 3DD.003D6747F4
*TAG: 01 03 05/20/2020 15:41:25.020 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 15:47:25.080 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 15:53:25.080 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 15:55:15.070 3E7.0000001D01
*TAG: 01 03 05/20/2020 15:59:25.070 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 16:04:59.320 3DD.003D93021F
*TAG: 01 03 05/20/2020 16:05:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 16:11:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 16:17:25.020 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 16:23:25.040 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 16:25:30.050 3DD.003D674808
*TAG: 01 03 05/20/2020 16:29:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 16:35:25.090 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 16:39:07.620 3DD.003D92FF4E
*TAG: 01 03 05/20/2020 16:41:25.150 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 16:47:25.060 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 16:53:25.010 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 16:55:15.150 3E7.0000001D01
*TAG: 01 03 05/20/2020 16:59:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 17:05:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 17:11:25.110 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 17:17:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 17:23:25.060 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 17:29:25.000 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 17:35:25.090 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 17:39:34.010 3DD.003D930042
*TAG: 01 03 05/20/2020 17:41:25.030 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 17:47:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 17:53:25.070 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 17:55:15.090 3E7.0000001D01
*TAG: 01 03 05/20/2020 17:59:25.030 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 18:05:25.060 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 18:09:34.040 3DD.003D9305E5
*TAG: 01 03 05/20/2020 18:11:25.020 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 18:14:13.560 3DD.0077BEB9B6
*TAG: 01 03 05/20/2020 18:17:25.080 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 18:23:25.020 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 18:29:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 18:35:25.110 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 18:41:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 18:47:25.020 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 18:53:25.080 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 18:55:15.110 3E7.0000001D01
*TAG: 01 03 05/20/2020 18:59:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 19:05:25.050 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 19:11:25.020 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 19:13:03.530 3DD.003D461AE5
*TAG: 01 03 05/20/2020 19:17:25.080 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 19:23:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 19:29:25.120 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 19:35:25.080 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 19:41:25.100 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 19:47:25.100 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 19:53:25.050 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 19:55:15.060 3E7.0000001D01
*TAG: 01 03 05/20/2020 19:59:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 20:05:25.100 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 20:11:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 20:17:25.000 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 20:23:25.070 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 20:25:41.660 3DD.003D92FE36
*TAG: 01 03 05/20/2020 20:29:25.070 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 20:35:25.050 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 20:41:25.120 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 20:47:25.080 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 20:53:25.080 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 20:55:15.060 3E7.0000001D01
*TAG: 01 03 05/20/2020 20:59:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 21:05:25.160 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 21:11:25.110 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 21:17:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 21:23:25.190 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 21:29:25.040 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 21:35:25.020 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 21:36:59.640 3DD.003D4614BC
*TAG: 01 03 05/20/2020 21:41:25.150 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 21:47:07.550 3DD.003D461230
*TAG: 01 03 05/20/2020 21:47:25.090 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 21:52:48.380 3DD.003D92F9A6
*TAG: 01 03 05/20/2020 21:53:25.100 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 21:55:15.170 3E7.0000001D01
*TAG: 01 03 05/20/2020 21:59:25.040 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 22:04:48.980 3DD.003D461086
*TAG: 01 01 05/20/2020 22:04:54.720 3DD.003D46115F
*TAG: 01 03 05/20/2020 22:05:25.090 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 22:11:25.010 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 22:14:39.650 3DD.0077BEE156
*TAG: 01 03 05/20/2020 22:17:25.010 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 22:23:25.160 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 22:29:14.860 3DD.003D4615AD
*TAG: 01 03 05/20/2020 22:29:25.020 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 22:35:25.080 3D9.1C2D25541C
*TAG: 01 03 05/20/2020 22:41:25.110 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 22:46:21.950 3DD.003D46170E
*TAG: 01 03 05/20/2020 22:47:25.010 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 22:47:31.100 3DD.003D92FCC3
*TAG: 01 01 05/20/2020 22:51:23.830 3DD.003D9304B4
*TAG: 01 03 05/20/2020 22:53:25.100 3D9.1C2D25541C
*TAG: 01 01 05/20/2020 22:55:15.080 3E7.0000001D01
*TAG: 01 01 05/20/2020 22:57:35.360 3DD.003D9304AC
*TAG: 01 03 05/20/2020 22:59:25.020 3D9.1C2D25541C
